order_id,payment_sequential,payment_type,payment_installments,payment_value,origen,seller_id,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,review_sentiment,order_item_id,product_id,shipping_limit_date,price,freight_value,price_normalized,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,ï»¿product_category_name,product_category_name_english,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
,,,,,olist_geolocation_dataset,,,,,13097.0,-22.844392752986305,-47.02292973258698,campinas,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,olist_geolocation_dataset,,,,,9390.0,-23.646078460730543,-46.45372336744779,maua,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,olist_geolocation_dataset,,,,,40155.0,-13.00374200781359,-38.51737108808811,salvador,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,olist_geolocation_dataset,,,,,36021.0,-21.775059404066287,-43.34462828081324,juiz de fora,MG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,olist_geolocation_dataset,,,,,54470.0,-8.222163821262988,-34.932301801993106,jaboatao dos guararapes,PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cad943ab8ba8479347dd102125fa87b,,,,,olist_order_reviews_dataset,,,,,,,,,,55c2b2c2f6f680a49e79ee57e4aef7c3,3.0,DESCONOCIDO,"O lojista entrou em contato, dizendo que nÃ£o havia o produto escolhido e nos mostrou o que tinha, ai conseguimos entrar em acordo.
",2017-03-08,2017-03-08 23:32:11,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,
00ed64bc080d87b4ab7f0c433bc5e98f,,,,,olist_order_reviews_dataset,,,,,,,,,,3bf1853a5cc1c40ba2fc20bb37967e09,5.0,DESCONOCIDO,Muito bom,2017-06-08,2017-06-09 00:46:42,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b8f3948f0476494b86f7785f7c1e848,,,,,olist_order_reviews_dataset,,,,,,,,,,782539f5a7bd6276fcd02f722c4e53d2,5.0,Pontualidade,"Entregou antes da data em perfeito estado, e veio tudo certinho. Obrigado",2018-08-10,2018-08-11 12:01:44,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
94c9f01794e2a40527d76e249ef9decd,,,,,olist_order_reviews_dataset,,,,,,,,,,2bf940cda4f861b8db6671de3beac74f,4.0,DESCONOCIDO,DESCONOCIDO,2018-04-03,2018-04-04 00:10:49,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
246c8cf4ca9e3c50e4a172a4ba462a11,,,,,olist_order_reviews_dataset,,,,,,,,,,7e1b534865a773eb4a2b101a743cfbbc,5.0,DESCONOCIDO,DESCONOCIDO,2017-08-29,2017-08-30 01:26:56,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
a22df5d3fb8b3ec7e7adea94b1a4b967,,,,,olist_order_reviews_dataset,,,,,,,,,,557fd09b23ce7fbd63aa23373c61e96b,4.0,DESCONOCIDO,Achei q seria mais grosso ,2017-09-15,2017-09-15 16:29:26,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
acdfcbe0149e3453b90ae4da5a27dfd3,,,,,olist_order_reviews_dataset,,,,,,,,,,eeec098c06e401047820af4bbb191970,5.0,excelente!!!!!!,Nota 10 para lannister e targaryen!!!!,2018-08-24,2018-08-25 02:25:49,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d0878aacb99275519d63933d82cacdf,,,,,olist_order_reviews_dataset,,,,,,,,,,c8f37fb8f657d0654421a1ca273047ea,5.0,DESCONOCIDO,Produto dez!,2018-02-15,2018-02-16 00:03:19,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
eed169e888ef45d577ec9d8972a597c6,,,,,olist_order_reviews_dataset,,,,,,,,,,952b4d50bb30927773f3ddcc0733fc05,5.0,DESCONOCIDO,DESCONOCIDO,2017-08-13,2017-08-14 00:53:42,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
7117ea59ab9bdbf381b1a880eb25b07c,,,,,olist_order_reviews_dataset,,,,,,,,,,50506ecf293a7a822744de5b13e57a58,5.0,DESCONOCIDO,DESCONOCIDO,2018-03-21,2018-03-21 09:12:56,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3f48b527972908a9a5c7f5593eea307,,,,,olist_order_reviews_dataset,,,,,,,,,,019ad06b8abdb94888b2860cc8a70c9f,5.0,DESCONOCIDO,DESCONOCIDO,2017-12-12,2017-12-14 20:35:03,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
70110517388311cb851a9e9ba1d499cc,,,,,olist_order_reviews_dataset,,,,,,,,,,867cade9f1b6082c3b8221aaa75bde0f,5.0,DESCONOCIDO,DESCONOCIDO,2017-10-17,2017-10-17 21:19:51,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
d84d29e12f989c8237aa0f2a2213168e,,,,,olist_order_reviews_dataset,,,,,,,,,,6e06448f3979f761939d5a73d8560689,5.0,DESCONOCIDO,DESCONOCIDO,2017-06-15,2017-06-22 09:24:04,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
68005513d670f9fc899928aed4963d22,,,,,olist_order_reviews_dataset,,,,,,,,,,c027602cbf3d8450851da33c7d7cc7eb,5.0,DESCONOCIDO,"Gostei muito, produto entregue no prazo estÃ£o de parabens!",2018-04-21,2018-04-25 13:02:57,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
52d66d69f14ca67b1764e6ca25025a3f,,,,,olist_order_reviews_dataset,,,,,,,,,,26b9f0d388ce80b14412243d6aff39ae,5.0,DESCONOCIDO,Amei o produto..recomendo,2018-02-09,2018-02-11 19:07:41,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
67ac8397ab2a26915fadd6e3ed4250ee,,,,,olist_order_reviews_dataset,,,,,,,,,,a29fa7ae34e5742cddb1d43ecbcfaf5f,2.0,DESCONOCIDO,NÃ£o recebi meu pedido completo.,2017-04-01,2017-04-02 10:27:01,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
d234a970b741b7ea0578de7dd3dba128,,,,,olist_order_reviews_dataset,,,,,,,,,,c918aaa9f80a1a709208bdb02e1e4f0d,5.0,DESCONOCIDO,DESCONOCIDO,2018-06-17,2018-07-04 15:05:04,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2926e7840bb47e67fc52b79646cc2bb,,,,,olist_order_reviews_dataset,,,,,,,,,,b889e8914f98c04f5ed85f576092d4fb,5.0,DESCONOCIDO,DESCONOCIDO,2017-11-23,2017-11-23 11:06:21,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
852908bf28a385d07db3148958c5a778,,,,,olist_order_reviews_dataset,,,,,,,,,,265aa443b6276fe3c7aa183cee34f496,5.0,DESCONOCIDO,"gostei
",2017-10-03,2017-10-04 17:58:32,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
636cae28249d7bd12aa6fb8d96bbe735,,,,,olist_order_reviews_dataset,,,,,,,,,,b4779288606a947d207ab0a9bc5b728d,3.0,DESCONOCIDO,DESCONOCIDO,2018-08-14,2018-08-25 11:56:00,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2b250d8c9c73b5b3e16e64e8448c3d2,,,,,olist_order_reviews_dataset,,,,,,,,,,ce58fd4a549c2ace1c7de5be4c58781a,5.0,Perfeito ,"Produto que esperava, original e perfeito.",2018-05-19,2018-05-20 23:34:15,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8e721184f691c61dc23e54beaeff557,,,,,olist_order_reviews_dataset,,,,,,,,,,6a5983f2d5a20e867b64a7577af276f3,5.0,DESCONOCIDO,Produto dentro das minhas expectativas. Perfeito.,2017-05-24,2017-05-24 23:01:53,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
e158d5c24705aa1915440227823e4573,,,,,olist_order_reviews_dataset,,,,,,,,,,0412a2190814b96ced181c2d6ccf8121,2.0,DESCONOCIDO,"Produto da China, no qual a marca Targus nÃ£o Ã© o verdadeiro fabricante.",2017-08-11,2017-08-12 11:36:38,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
47a3f2cb969f3d798bf29b6c5922490a,,,,,olist_order_reviews_dataset,,,,,,,,,,5a891b37f95a23ed091e40af805ebd3c,4.0,DESCONOCIDO,DESCONOCIDO,2018-04-21,2018-04-24 22:28:30,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
89bc56fc811f39de05111fa8d720ac60,,,,,olist_order_reviews_dataset,,,,,,,,,,21db06549c28881e015060a772ad7ec0,5.0,DESCONOCIDO,DESCONOCIDO,2017-08-12,2017-08-14 14:15:46,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcfa8ef8103d78c6f2dd57ec67713360,,,,,olist_order_reviews_dataset,,,,,,,,,,206e869edfbd46276487be45df53a463,5.0,DESCONOCIDO,DESCONOCIDO,2017-08-29,2017-09-01 12:57:15,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e1fdac1871d58f1e81976be36a2634a,,,,,olist_order_reviews_dataset,,,,,,,,,,d56fb9ce5db1d1975ae9f21a6beade4e,5.0,DESCONOCIDO,DESCONOCIDO,2018-06-22,2018-06-23 01:49:19,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3806645f130f5c3caad4397ca9dfc56,,,,,olist_order_reviews_dataset,,,,,,,,,,e483462ccf66fb0c21bb8a570414ffd1,5.0,DESCONOCIDO,DESCONOCIDO,2018-08-18,2018-09-05 00:37:51,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
da5839ce50528e73a7b48bd91613d715,,,,,olist_order_reviews_dataset,,,,,,,,,,0107408e6d7186ca191d7f9c86a68107,5.0,DESCONOCIDO,DESCONOCIDO,2018-01-31,2018-02-01 14:36:11,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
8eac09785112ead8f11813bff461fa91,,,,,olist_order_reviews_dataset,,,,,,,,,,9639359e75b844fa1b28648055c70b20,5.0,5 estrelas,show super recomendo,2018-04-28,2018-04-29 02:17:16,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6d199e9bbb33ac85dccad58acb53fa,,,,,olist_order_reviews_dataset,,,,,,,,,,ac4d63f97494094bab1ba69b93a86f13,5.0,DESCONOCIDO,DESCONOCIDO,2017-08-02,2017-08-03 06:55:37,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
557eb42ce0b29c86666b04ec9496ea59,,,,,olist_order_reviews_dataset,,,,,,,,,,8741d1a16d395e5664c43bfa7978a14c,5.0,DESCONOCIDO,DESCONOCIDO,2017-11-08,2017-11-08 18:29:06,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111ae8786d1dd62967c733d41fa4bb3,,,,,olist_order_reviews_dataset,,,,,,,,,,cf6638bd99f57a762a615ca0e3155da1,5.0,DESCONOCIDO,DESCONOCIDO,2017-10-28,2017-11-06 16:29:07,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e54c4fe23092d2cd26e7b40e2f7ac9b,,,,,olist_order_reviews_dataset,,,,,,,,,,3d11bea14f629d84c1971824877c2236,5.0,DESCONOCIDO,DESCONOCIDO,2018-04-19,2018-04-23 18:59:09,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cdad83f1beddcb376779fde102b5b76,,,,,olist_order_reviews_dataset,,,,,,,,,,517732e5a181a6a20c94fe28ddae7cbe,2.0,DESCONOCIDO,"Comprei o kit varÃ£o, como ele caia tanto, que sÃ³ pude usar, o suporte, pq o varÃ£o nÃ£o deu certo. Paguei um absurdo e detestei!!!",2017-08-03,2017-08-05 23:13:49,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
8092a1edb9b302ea942c2671edf4737c,,,,,olist_order_reviews_dataset,,,,,,,,,,5c78c58a1cce3202f7c997f96de2d72a,2.0,DESCONOCIDO,Produto com alguns defeitos e nao foi entregue a tesoura 5.5 e sim 6.0.,2018-07-06,2018-07-09 14:15:45,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
19f4c2e829ebee01e0d2a9ea2168929d,,,,,olist_order_reviews_dataset,,,,,,,,,,5fd19c3d05229eb9a93bc839b2536488,5.0,DESCONOCIDO,Ã³timo produto entregue antes do prazo,2017-06-29,2017-07-02 22:14:46,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c8e780f8b1bf3054b7f2be02ea4bce4,,,,,olist_order_reviews_dataset,,,,,,,,,,23fe266341993327ace1f7334179f38e,4.0,DESCONOCIDO,DESCONOCIDO,2018-06-21,2018-06-21 18:17:58,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d237fd98f6bc4d3fd3a0eadda50b2a6,,,,,olist_order_reviews_dataset,,,,,,,,,,327dd7532064a959eaf7d8d4ac565b0b,1.0,DESCONOCIDO,DESCONOCIDO,2018-03-18,2018-03-21 12:27:21,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
876ac30251a0518e1fd87b6ec049df00,,,,,olist_order_reviews_dataset,,,,,,,,,,b26ec46d694365edc502ad93509a832f,1.0,DESCONOCIDO,"pedi o cancelamento da compra,apÃ³s informada que nÃ£o havia deste produto no estoque.",2017-08-25,2017-08-26 16:24:40,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ecf4482aed348ce31d720182b3d2164,,,,,olist_order_reviews_dataset,,,,,,,,,,72687174334049e5f8ad04ba96f2f59e,4.0,DESCONOCIDO,"Chegou no prazo, produto condiz com o que esta no anÃºncio.",2018-02-07,2018-02-13 15:29:02,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b75f8f560e99f2ae0446d1369bf2ebf,,,,,olist_order_reviews_dataset,,,,,,,,,,7f67b09ec4cc25a522884b02905cf9aa,5.0,DESCONOCIDO,Muito bom ,2018-01-13,2018-01-14 18:05:14,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210991b886c9005de084d0d4fcff0c4,,,,,olist_order_reviews_dataset,,,,,,,,,,0da2281d618e8e389d3718ffee00cc54,5.0,DESCONOCIDO,Atendimento vip. SeguranÃ§a e produto de Ã³tima qualidade.,2018-01-12,2018-01-14 05:28:17,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec4f3ce724b67ce527d67f7eb60a310,,,,,olist_order_reviews_dataset,,,,,,,,,,00a3cc84914eb20e5313dd5549d63194,4.0,DESCONOCIDO,DESCONOCIDO,2018-04-16,2018-04-18 21:43:49,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
347f64f7117e953b9940c2e7cde190ba,,,,,olist_order_reviews_dataset,,,,,,,,,,c8c001511564df0a35d7df792540a137,5.0,DESCONOCIDO,DESCONOCIDO,2018-03-08,2018-03-09 00:57:20,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
93c4655e5be1df1a5fad75de93847cd4,,,,,olist_order_reviews_dataset,,,,,,,,,,1ddb3f74c150e60aae8849561dbae4ac,3.0,DESCONOCIDO,DESCONOCIDO,2017-03-22,2017-03-23 10:28:22,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a187dd7f4efe70e8c3b6e3779b3b133,,,,,olist_order_reviews_dataset,,,,,,,,,,42ae74a43661be8587b2e2db054179db,5.0,DESCONOCIDO,Ãtimo custo-benefÃ­cio,2017-09-14,2017-09-15 14:15:14,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
463dc1b7fe6a8f19d740aba99d88ab73,,,,,olist_order_reviews_dataset,,,,,,,,,,633ca20d3ad7fd8f5f36bf25437470ab,5.0,DESCONOCIDO,DESCONOCIDO,2018-03-16,2018-03-19 11:04:55,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
f09b9aa6920cc3061b54d2febae19ded,,,,,olist_order_reviews_dataset,,,,,,,,,,43cc6b8f0722c7878c2560b8c4c7f35c,5.0,DESCONOCIDO,"JÃ¡ sou cliente do baratheon ha muitos anos, e, jÃ¡ comprei muito produtos e, como sempre este Ãºltimo produto me foi entregue atÃ© antes do prazo previsto e chegou corretamente conforme solicitei. ",2017-09-16,2017-09-16 17:39:22,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
3195c228f36c525c75f392549eff247f,,,,,olist_order_reviews_dataset,,,,,,,,,,fb273933480c85e5897cea81904ce534,1.0,DESCONOCIDO,sem opiniÃ£o produto nÃ£o entregue,2017-03-18,2017-03-20 13:09:08,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0c4e1ead56e62a30575f0d2af9a2f95,,,,,olist_order_reviews_dataset,,,,,,,,,,2439e82ab9a0b4e5dfdcb95df90b8770,5.0,DESCONOCIDO,DESCONOCIDO,2017-10-27,2017-10-30 22:38:48,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
22b1eef278d4416c1e867a55d1c39fea,,,,,olist_order_reviews_dataset,,,,,,,,,,a89a2b0c2014bc49a0f87f1eedb7b269,5.0,Entrega antes do previsto,DESCONOCIDO,2018-05-26,2018-05-28 22:46:27,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
63a301cc49568c5b437aa940f1fbb388,,,,,olist_order_reviews_dataset,,,,,,,,,,a044ec1e828ff50809e7af3b4e2ec72e,5.0,DESCONOCIDO,Prazos cumpridos corretamente.mercadoria bem embalada.,2017-04-12,2017-04-12 22:00:09,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
8661a555bc977c9f38488801be332bb4,,,,,olist_order_reviews_dataset,,,,,,,,,,cde036a90869a75423e24a887f47c7e3,4.0,DESCONOCIDO,DESCONOCIDO,2018-08-23,2018-08-25 20:52:58,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ab99aa84c8140d406cbdf001bf1bbd6,,,,,olist_order_reviews_dataset,,,,,,,,,,2c7047ef58a91cf44b392ef912e4a742,5.0,DESCONOCIDO,DESCONOCIDO,2018-03-15,2018-03-16 01:34:59,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
9111147b969505cb43b47663779162d0,,,,,olist_order_reviews_dataset,,,,,,,,,,64588192fdd014bb8d432db3df6e9e14,3.0,DESCONOCIDO,DESCONOCIDO,2017-10-28,2017-10-29 00:18:22,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,
9814faa42d794c0595af95705ab9c7a4,,,,,olist_order_reviews_dataset,,,,,,,,,,7f787bbd0c33da05b0cdb09e07f9a03d,1.0,DESCONOCIDO,DESCONOCIDO,2018-01-12,2018-01-16 10:16:12,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
06d77e4ba21f283252286b6a72fb8fe2,,,,,olist_order_reviews_dataset,,,,,,,,,,ada2ef9f721daa2dfe7f6fde710839b1,5.0,DESCONOCIDO,DESCONOCIDO,2018-07-10,2018-07-12 21:00:23,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
58598ce81b3b904e276c132cf685d0f9,,,,,olist_order_reviews_dataset,,,,,,,,,,7a3fb462e72b1e2b1e68f1f1699c43fc,1.0,DESCONOCIDO,PÃ©ssima pelo valor achei que o pano seria melhor ,2018-03-22,2018-03-23 11:54:20,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
e00ed9d20c3479f9f0e9727ca9d60946,,,,,olist_order_reviews_dataset,,,,,,,,,,68eb847f85bc01081e3ce1d881cb16ce,5.0,DESCONOCIDO,DESCONOCIDO,2017-12-22,2017-12-23 04:50:09,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
df7f8e668092abf15eef89b947ba2ef2,,,,,olist_order_reviews_dataset,,,,,,,,,,a5be99bda64c2dd765997ee03219e902,5.0,DESCONOCIDO,"SÃ TENHO AGRADECER , NADA A RECLAMAR",2017-08-03,2017-08-03 20:39:05,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
ceaa40707ccad8de8d4dab476a970483,,,,,olist_order_reviews_dataset,,,,,,,,,,84cbccf6eccd95e3beb22024986ad4bd,3.0,DESCONOCIDO,"Caixa da mercadoria arranhada mesmo estando bem embalada. Pino do relÃ³gio desenroscado(solto).Prazo, preÃ§o, feedback ok.
Mas mercadoria nÃ£o chegou 100%.",2017-12-19,2017-12-19 19:40:00,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,
28e69219369607a9fc2403113041677c,,,,,olist_order_reviews_dataset,,,,,,,,,,77b47973c230b84c6f9a0581a57c0c62,4.0,DESCONOCIDO,Um dos relogios viram com defeito preciso fazer a troca. ,2017-10-03,2017-10-06 10:49:26,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
767aa0b10b16289b3835d60f0984897a,,,,,olist_order_reviews_dataset,,,,,,,,,,bfc5bd717b6ae4286ad8bbf6a66ce1aa,4.0,DESCONOCIDO,DESCONOCIDO,2018-05-01,2018-05-02 13:01:48,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
15b8dab55a580b5e02a06fe73862d60b,,,,,olist_order_reviews_dataset,,,,,,,,,,c34a818c2008a0c7133cb43b778d39df,4.0,DESCONOCIDO,DESCONOCIDO,2018-05-08,2018-05-10 13:47:50,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
5df5cba7593161ea7d5bf4c992665079,,,,,olist_order_reviews_dataset,,,,,,,,,,fbbfb9c245d8a3e75fda570393054eb0,4.0,DESCONOCIDO,DESCONOCIDO,2018-04-13,2018-04-14 01:38:45,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
95d8c6b4c0b7c33f86f75fa4e0a74594,,,,,olist_order_reviews_dataset,,,,,,,,,,4056b7f9e9c1a158d122a0460f59fedb,4.0,DESCONOCIDO,O que pecou que nÃ£o foi culpa da stark Ã© que os correios alegou que nÃ£o havia ninguÃ©m em casa em 3 tentativas ao qual minha mÃ£e e outros sempre em casa acompanhÃ¡vamos pelo app dos correios online,2017-09-28,2017-10-02 05:18:19,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1bcaad05390878b6dc5d858a720965d,,,,,olist_order_reviews_dataset,,,,,,,,,,d56e1f5c6c1e7b3170200e27b5c2581b,5.0,DESCONOCIDO,DESCONOCIDO,2017-12-22,2017-12-22 18:03:55,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2ab8dadc7b9d7c7385ce34e48a2526e,,,,,olist_order_reviews_dataset,,,,,,,,,,2a1c5e3a217bd9aaa07d9f3c5da83087,5.0,DESCONOCIDO,DESCONOCIDO,2018-02-06,2018-02-07 09:12:54,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b273b3e899144ab36619eda910cc72a,,,,,olist_order_reviews_dataset,,,,,,,,,,bb9a2ef992b36f4c589cd668a51fe742,4.0,DESCONOCIDO,DESCONOCIDO,2017-12-13,2017-12-16 05:35:39,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9804876068f1dabd611c3c2d5d67577,,,,,olist_order_reviews_dataset,,,,,,,,,,50159e9e86ebcca11a22426bfa12d6d6,3.0,DESCONOCIDO,DESCONOCIDO,2017-11-29,2017-11-30 01:08:54,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,
08b450b388221bfe5472ed23887a7564,,,,,olist_order_reviews_dataset,,,,,,,,,,bbab8347323754372b7ba067e0a0f1d4,1.0,DESCONOCIDO,o produto anunciado Ã© diferente do entregue. No rotulo no site diz: zero lactose. O produto possui lactose.,2017-11-08,2017-12-26 20:11:21,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5e40991ee40d56c69312d1736f84cdd,,,,,olist_order_reviews_dataset,,,,,,,,,,ad1db396e07753f74593e998a4bb95bb,3.0,DESCONOCIDO,DESCONOCIDO,2017-11-12,2017-11-12 13:36:06,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6cf807a05566571a2781deb6a223094,,,,,olist_order_reviews_dataset,,,,,,,,,,55e4446fe447003bf083f459685284d6,1.0,DESCONOCIDO,O vendendor so me vendeu um item. O outro nÃ£o sei quem foi e nÃ£o foi entregue. Erro do site comprei dois intem paguei um Ãºnico frete. So olha na NF ,2017-05-31,2017-06-01 00:12:34,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e5fc42becc8679682eb9d170dad5705,,,,,olist_order_reviews_dataset,,,,,,,,,,fa562caf8e2cfee22dd443dfdde6b24f,5.0,DESCONOCIDO,DESCONOCIDO,2018-05-16,2018-05-21 13:21:31,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766e711723e6e3454fc7a6809464336,,,,,olist_order_reviews_dataset,,,,,,,,,,804e98eaeed7e169b60210f3620694d2,5.0,DESCONOCIDO,DESCONOCIDO,2018-04-04,2018-04-05 01:00:19,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
08b0cc275164eab92e5797432fa89770,,,,,olist_order_reviews_dataset,,,,,,,,,,368f8cc4567aec8dbe94d4b0426d8619,3.0,DESCONOCIDO,DESCONOCIDO,2018-08-16,2018-08-19 14:56:05,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,
577285c10c95871f906ac5ba6d9d902b,,,,,olist_order_reviews_dataset,,,,,,,,,,2a4866490609bc97a9389a92f1e2a227,5.0,DESCONOCIDO,DESCONOCIDO,2018-06-22,2018-06-22 17:01:42,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
aef9c99ee1272a501f52167fe0c5631a,,,,,olist_order_reviews_dataset,,,,,,,,,,67a4b8272d9a026ea101ef04bcd4b3b7,5.0,DESCONOCIDO,DESCONOCIDO,2017-05-17,2017-05-18 18:27:13,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1498c730a641e84a12251fb544db234,,,,,olist_order_reviews_dataset,,,,,,,,,,bb9ff8dfcabcacedf0670d75215eac7f,5.0,DESCONOCIDO,DESCONOCIDO,2018-08-21,2018-08-22 10:58:34,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac046246a304e47bb50a9c923430aa55,,,,,olist_order_reviews_dataset,,,,,,,,,,50e10c50ac0969b32f3921cb929b6125,5.0,bom,DESCONOCIDO,2018-08-17,2018-08-20 10:59:15,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
887e4a59707e96b2c7b7112201a4db47,,,,,olist_order_reviews_dataset,,,,,,,,,,5c0f657cff8f2ce07313ab27495ca58c,3.0,DESCONOCIDO,DESCONOCIDO,2017-12-20,2017-12-23 03:38:34,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562a930fc574b55669f07e580d8f6ff,,,,,olist_order_reviews_dataset,,,,,,,,,,b626ff0ed969dda94220f14c1cce36e5,1.0,Produto com defeito,"Comprei uma balanÃ§a porÃ©m veio estragada, troquei as pilhas e ela mesmo assim nÃ£o funciona, fiz a solicitaÃ§Ã£o de devoluÃ§Ã£o no mesmo dia, e atÃ© hoje nem o site nem a loja me retornou com uma posiÃ§Ã£o.",2018-05-18,2018-05-21 01:50:18,Negativa,,,,,,,,,,,,,,,,,,,,,,,,,,,
f71c29e41d9d12d65f0e05f17fc6cecd,,,,,olist_order_reviews_dataset,,,,,,,,,,35187496e69a4ae09473f1d24cbdf83a,5.0,Muito bom recomendo,DESCONOCIDO,2017-12-16,2018-08-18 12:10:03,Positiva,,,,,,,,,,,,,,,,,,,,,,,,,,,
